2014-12-05 19:00:15,254 - root - INFO - Training....
2014-12-05 19:00:15,346 - gensim.models.word2vec - INFO - collecting all words and their counts
2014-12-08 13:33:12,850 - gensim.models.word2vec - DEBUG - putting job #1184 in the queue, qsize=2
2014-12-08 13:33:12,861 - gensim.models.word2vec - DEBUG - putting job #1185 in the queue, qsize=2
2014-12-08 13:33:12,869 - gensim.models.word2vec - DEBUG - putting job #1186 in the queue, qsize=2
2014-12-08 13:33:12,882 - gensim.models.word2vec - DEBUG - putting job #1187 in the queue, qsize=2
2014-12-08 13:33:12,895 - gensim.models.word2vec - DEBUG - putting job #1188 in the queue, qsize=2
2014-12-08 13:33:12,905 - gensim.models.word2vec - INFO - PROGRESS: at 78.94% words, alpha 0.00528, 153855 words/s
2014-12-08 13:33:12,907 - gensim.models.word2vec - DEBUG - putting job #1189 in the queue, qsize=2
2014-12-08 13:33:12,918 - gensim.models.word2vec - DEBUG - putting job #1190 in the queue, qsize=2
2014-12-08 13:33:12,929 - gensim.models.word2vec - DEBUG - putting job #1191 in the queue, qsize=2
2014-12-08 13:33:12,940 - gensim.models.word2vec - DEBUG - putting job #1192 in the queue, qsize=2
2014-12-08 13:33:12,951 - gensim.models.word2vec - DEBUG - putting job #1193 in the queue, qsize=2
2014-12-08 13:33:12,961 - gensim.models.word2vec - DEBUG - putting job #1194 in the queue, qsize=2
2014-12-08 13:33:12,970 - gensim.models.word2vec - DEBUG - putting job #1195 in the queue, qsize=2
2014-12-08 13:33:12,981 - gensim.models.word2vec - DEBUG - putting job #1196 in the queue, qsize=2
2014-12-08 13:33:12,992 - gensim.models.word2vec - DEBUG - putting job #1197 in the queue, qsize=2
2014-12-08 13:33:13,002 - gensim.models.word2vec - DEBUG - putting job #1198 in the queue, qsize=2
2014-12-08 13:33:13,015 - gensim.models.word2vec - DEBUG - putting job #1199 in the queue, qsize=2
2014-12-08 13:33:13,026 - gensim.models.word2vec - DEBUG - putting job #1200 in the queue, qsize=2
2014-12-08 13:33:13,039 - gensim.models.word2vec - DEBUG - putting job #1201 in the queue, qsize=2
2014-12-08 13:33:13,050 - gensim.models.word2vec - DEBUG - putting job #1202 in the queue, qsize=2
2014-12-08 13:33:13,061 - gensim.models.word2vec - DEBUG - putting job #1203 in the queue, qsize=2
2014-12-08 13:33:13,076 - gensim.models.word2vec - DEBUG - putting job #1204 in the queue, qsize=2
2014-12-08 13:33:13,085 - gensim.models.word2vec - DEBUG - putting job #1205 in the queue, qsize=2
2014-12-08 13:33:13,097 - gensim.models.word2vec - DEBUG - putting job #1206 in the queue, qsize=2
2014-12-08 13:33:13,108 - gensim.models.word2vec - DEBUG - putting job #1207 in the queue, qsize=2
2014-12-08 13:33:13,119 - gensim.models.word2vec - DEBUG - putting job #1208 in the queue, qsize=2
2014-12-08 13:33:13,131 - gensim.models.word2vec - DEBUG - putting job #1209 in the queue, qsize=2
2014-12-08 13:33:13,142 - gensim.models.word2vec - DEBUG - putting job #1210 in the queue, qsize=2
2014-12-08 13:33:13,154 - gensim.models.word2vec - DEBUG - putting job #1211 in the queue, qsize=2
2014-12-08 13:33:13,167 - gensim.models.word2vec - DEBUG - putting job #1212 in the queue, qsize=2
2014-12-08 13:33:13,178 - gensim.models.word2vec - DEBUG - putting job #1213 in the queue, qsize=2
2014-12-08 13:33:13,191 - gensim.models.word2vec - DEBUG - putting job #1214 in the queue, qsize=2
2014-12-08 13:33:13,202 - gensim.models.word2vec - DEBUG - putting job #1215 in the queue, qsize=2
2014-12-08 13:33:13,213 - gensim.models.word2vec - DEBUG - putting job #1216 in the queue, qsize=2
2014-12-08 13:33:13,224 - gensim.models.word2vec - DEBUG - putting job #1217 in the queue, qsize=2
2014-12-08 13:33:13,235 - gensim.models.word2vec - DEBUG - putting job #1218 in the queue, qsize=2
2014-12-08 13:33:13,247 - gensim.models.word2vec - DEBUG - putting job #1219 in the queue, qsize=2
2014-12-08 13:33:13,261 - gensim.models.word2vec - DEBUG - putting job #1220 in the queue, qsize=2
2014-12-08 13:33:13,273 - gensim.models.word2vec - DEBUG - putting job #1221 in the queue, qsize=2
2014-12-08 13:33:13,285 - gensim.models.word2vec - DEBUG - putting job #1222 in the queue, qsize=2
2014-12-08 13:33:13,298 - gensim.models.word2vec - DEBUG - putting job #1223 in the queue, qsize=2
2014-12-08 13:33:13,312 - gensim.models.word2vec - DEBUG - putting job #1224 in the queue, qsize=2
2014-12-08 13:33:13,323 - gensim.models.word2vec - DEBUG - putting job #1225 in the queue, qsize=2
2014-12-08 13:33:13,332 - gensim.models.word2vec - DEBUG - putting job #1226 in the queue, qsize=2
2014-12-08 13:33:13,342 - gensim.models.word2vec - DEBUG - putting job #1227 in the queue, qsize=2
2014-12-08 13:33:13,353 - gensim.models.word2vec - DEBUG - putting job #1228 in the queue, qsize=2
2014-12-08 13:33:13,366 - gensim.models.word2vec - DEBUG - putting job #1229 in the queue, qsize=2
2014-12-08 13:33:13,377 - gensim.models.word2vec - DEBUG - putting job #1230 in the queue, qsize=2
2014-12-08 13:33:13,389 - gensim.models.word2vec - DEBUG - putting job #1231 in the queue, qsize=2
2014-12-08 13:33:13,399 - gensim.models.word2vec - DEBUG - putting job #1232 in the queue, qsize=2
2014-12-08 13:33:13,411 - gensim.models.word2vec - DEBUG - putting job #1233 in the queue, qsize=2
2014-12-08 13:33:13,423 - gensim.models.word2vec - DEBUG - putting job #1234 in the queue, qsize=2
2014-12-08 13:33:13,432 - gensim.models.word2vec - DEBUG - putting job #1235 in the queue, qsize=2
2014-12-08 13:33:13,444 - gensim.models.word2vec - DEBUG - putting job #1236 in the queue, qsize=2
2014-12-08 13:33:13,457 - gensim.models.word2vec - DEBUG - putting job #1237 in the queue, qsize=2
2014-12-08 13:33:13,471 - gensim.models.word2vec - DEBUG - putting job #1238 in the queue, qsize=2
2014-12-08 13:33:13,480 - gensim.models.word2vec - DEBUG - putting job #1239 in the queue, qsize=2
2014-12-08 13:33:13,493 - gensim.models.word2vec - DEBUG - putting job #1240 in the queue, qsize=2
2014-12-08 13:33:13,503 - gensim.models.word2vec - DEBUG - putting job #1241 in the queue, qsize=2
2014-12-08 13:33:13,516 - gensim.models.word2vec - DEBUG - putting job #1242 in the queue, qsize=2
2014-12-08 13:33:13,526 - gensim.models.word2vec - DEBUG - putting job #1243 in the queue, qsize=2
2014-12-08 13:33:13,539 - gensim.models.word2vec - DEBUG - putting job #1244 in the queue, qsize=2
2014-12-08 13:33:13,551 - gensim.models.word2vec - DEBUG - putting job #1245 in the queue, qsize=2
2014-12-08 13:33:13,563 - gensim.models.word2vec - DEBUG - putting job #1246 in the queue, qsize=2
2014-12-08 13:33:13,576 - gensim.models.word2vec - DEBUG - putting job #1247 in the queue, qsize=2
2014-12-08 13:33:13,589 - gensim.models.word2vec - DEBUG - putting job #1248 in the queue, qsize=2
2014-12-08 13:33:13,601 - gensim.models.word2vec - DEBUG - putting job #1249 in the queue, qsize=2
2014-12-08 13:33:13,611 - gensim.models.word2vec - DEBUG - putting job #1250 in the queue, qsize=2
2014-12-08 13:33:13,624 - gensim.models.word2vec - DEBUG - putting job #1251 in the queue, qsize=2
2014-12-08 13:33:13,634 - gensim.models.word2vec - DEBUG - putting job #1252 in the queue, qsize=2
2014-12-08 13:33:13,645 - gensim.models.word2vec - DEBUG - putting job #1253 in the queue, qsize=2
2014-12-08 13:33:13,659 - gensim.models.word2vec - DEBUG - putting job #1254 in the queue, qsize=2
2014-12-08 13:33:13,672 - gensim.models.word2vec - DEBUG - putting job #1255 in the queue, qsize=2
2014-12-08 13:33:13,684 - gensim.models.word2vec - DEBUG - putting job #1256 in the queue, qsize=2
2014-12-08 13:33:13,695 - gensim.models.word2vec - DEBUG - putting job #1257 in the queue, qsize=2
2014-12-08 13:33:13,707 - gensim.models.word2vec - DEBUG - putting job #1258 in the queue, qsize=2
2014-12-08 13:33:13,719 - gensim.models.word2vec - DEBUG - putting job #1259 in the queue, qsize=2
2014-12-08 13:33:13,731 - gensim.models.word2vec - DEBUG - putting job #1260 in the queue, qsize=2
2014-12-08 13:33:13,744 - gensim.models.word2vec - DEBUG - putting job #1261 in the queue, qsize=2
2014-12-08 13:33:13,754 - gensim.models.word2vec - DEBUG - putting job #1262 in the queue, qsize=2
2014-12-08 13:33:13,767 - gensim.models.word2vec - DEBUG - putting job #1263 in the queue, qsize=2
2014-12-08 13:33:13,777 - gensim.models.word2vec - DEBUG - putting job #1264 in the queue, qsize=2
2014-12-08 13:33:13,787 - gensim.models.word2vec - DEBUG - putting job #1265 in the queue, qsize=2
2014-12-08 13:33:13,795 - gensim.models.word2vec - DEBUG - putting job #1266 in the queue, qsize=2
2014-12-08 13:33:13,808 - gensim.models.word2vec - DEBUG - putting job #1267 in the queue, qsize=2
2014-12-08 13:33:13,817 - gensim.models.word2vec - DEBUG - putting job #1268 in the queue, qsize=2
2014-12-08 13:33:13,830 - gensim.models.word2vec - DEBUG - putting job #1269 in the queue, qsize=2
2014-12-08 13:33:13,842 - gensim.models.word2vec - DEBUG - putting job #1270 in the queue, qsize=2
2014-12-08 13:33:13,853 - gensim.models.word2vec - DEBUG - putting job #1271 in the queue, qsize=2
2014-12-08 13:33:13,865 - gensim.models.word2vec - DEBUG - putting job #1272 in the queue, qsize=2
2014-12-08 13:33:13,875 - gensim.models.word2vec - DEBUG - putting job #1273 in the queue, qsize=2
2014-12-08 13:33:13,886 - gensim.models.word2vec - DEBUG - putting job #1274 in the queue, qsize=2
2014-12-08 13:33:13,899 - gensim.models.word2vec - DEBUG - putting job #1275 in the queue, qsize=2
2014-12-08 13:33:13,907 - gensim.models.word2vec - INFO - PROGRESS: at 84.79% words, alpha 0.00382, 153487 words/s
2014-12-08 13:33:13,909 - gensim.models.word2vec - DEBUG - putting job #1276 in the queue, qsize=2
2014-12-08 13:33:13,920 - gensim.models.word2vec - DEBUG - putting job #1277 in the queue, qsize=2
2014-12-08 13:33:13,932 - gensim.models.word2vec - DEBUG - putting job #1278 in the queue, qsize=2
2014-12-08 13:33:13,944 - gensim.models.word2vec - DEBUG - putting job #1279 in the queue, qsize=2
2014-12-08 13:33:13,957 - gensim.models.word2vec - DEBUG - putting job #1280 in the queue, qsize=2
2014-12-08 13:33:13,968 - gensim.models.word2vec - DEBUG - putting job #1281 in the queue, qsize=2
2014-12-08 13:33:13,980 - gensim.models.word2vec - DEBUG - putting job #1282 in the queue, qsize=2
2014-12-08 13:33:13,991 - gensim.models.word2vec - DEBUG - putting job #1283 in the queue, qsize=2
2014-12-08 13:33:14,002 - gensim.models.word2vec - DEBUG - putting job #1284 in the queue, qsize=2
2014-12-08 13:33:14,015 - gensim.models.word2vec - DEBUG - putting job #1285 in the queue, qsize=2
2014-12-08 13:33:14,027 - gensim.models.word2vec - DEBUG - putting job #1286 in the queue, qsize=2
2014-12-08 13:33:14,038 - gensim.models.word2vec - DEBUG - putting job #1287 in the queue, qsize=2
2014-12-08 13:33:14,052 - gensim.models.word2vec - DEBUG - putting job #1288 in the queue, qsize=2
2014-12-08 13:33:14,062 - gensim.models.word2vec - DEBUG - putting job #1289 in the queue, qsize=2
2014-12-08 13:33:14,074 - gensim.models.word2vec - DEBUG - putting job #1290 in the queue, qsize=2
2014-12-08 13:33:14,086 - gensim.models.word2vec - DEBUG - putting job #1291 in the queue, qsize=2
2014-12-08 13:33:14,098 - gensim.models.word2vec - DEBUG - putting job #1292 in the queue, qsize=2
2014-12-08 13:33:14,111 - gensim.models.word2vec - DEBUG - putting job #1293 in the queue, qsize=2
2014-12-08 13:33:14,120 - gensim.models.word2vec - DEBUG - putting job #1294 in the queue, qsize=2
2014-12-08 13:33:14,130 - gensim.models.word2vec - DEBUG - putting job #1295 in the queue, qsize=2
2014-12-08 13:33:14,144 - gensim.models.word2vec - DEBUG - putting job #1296 in the queue, qsize=2
2014-12-08 13:33:14,153 - gensim.models.word2vec - DEBUG - putting job #1297 in the queue, qsize=2
2014-12-08 13:33:14,165 - gensim.models.word2vec - DEBUG - putting job #1298 in the queue, qsize=2
2014-12-08 13:33:14,175 - gensim.models.word2vec - DEBUG - putting job #1299 in the queue, qsize=2
2014-12-08 13:33:14,187 - gensim.models.word2vec - DEBUG - putting job #1300 in the queue, qsize=2
2014-12-08 13:33:14,200 - gensim.models.word2vec - DEBUG - putting job #1301 in the queue, qsize=2
2014-12-08 13:33:14,210 - gensim.models.word2vec - DEBUG - putting job #1302 in the queue, qsize=2
2014-12-08 13:33:14,220 - gensim.models.word2vec - DEBUG - putting job #1303 in the queue, qsize=2
2014-12-08 13:33:14,232 - gensim.models.word2vec - DEBUG - putting job #1304 in the queue, qsize=2
2014-12-08 13:33:14,242 - gensim.models.word2vec - DEBUG - putting job #1305 in the queue, qsize=2
2014-12-08 13:33:14,254 - gensim.models.word2vec - DEBUG - putting job #1306 in the queue, qsize=2
2014-12-08 13:33:14,269 - gensim.models.word2vec - DEBUG - putting job #1307 in the queue, qsize=2
2014-12-08 13:33:14,280 - gensim.models.word2vec - DEBUG - putting job #1308 in the queue, qsize=2
2014-12-08 13:33:14,293 - gensim.models.word2vec - DEBUG - putting job #1309 in the queue, qsize=2
2014-12-08 13:33:14,304 - gensim.models.word2vec - DEBUG - putting job #1310 in the queue, qsize=2
2014-12-08 13:33:14,316 - gensim.models.word2vec - DEBUG - putting job #1311 in the queue, qsize=2
2014-12-08 13:33:14,327 - gensim.models.word2vec - DEBUG - putting job #1312 in the queue, qsize=2
2014-12-08 13:33:14,338 - gensim.models.word2vec - DEBUG - putting job #1313 in the queue, qsize=2
2014-12-08 13:33:14,350 - gensim.models.word2vec - DEBUG - putting job #1314 in the queue, qsize=2
2014-12-08 13:33:14,362 - gensim.models.word2vec - DEBUG - putting job #1315 in the queue, qsize=2
2014-12-08 13:33:14,372 - gensim.models.word2vec - DEBUG - putting job #1316 in the queue, qsize=2
2014-12-08 13:33:14,383 - gensim.models.word2vec - DEBUG - putting job #1317 in the queue, qsize=2
2014-12-08 13:33:14,395 - gensim.models.word2vec - DEBUG - putting job #1318 in the queue, qsize=2
2014-12-08 13:33:14,406 - gensim.models.word2vec - DEBUG - putting job #1319 in the queue, qsize=2
2014-12-08 13:33:14,416 - gensim.models.word2vec - DEBUG - putting job #1320 in the queue, qsize=2
2014-12-08 13:33:14,426 - gensim.models.word2vec - DEBUG - putting job #1321 in the queue, qsize=2
2014-12-08 13:33:14,437 - gensim.models.word2vec - DEBUG - putting job #1322 in the queue, qsize=2
2014-12-08 13:33:14,448 - gensim.models.word2vec - DEBUG - putting job #1323 in the queue, qsize=2
2014-12-08 13:33:14,459 - gensim.models.word2vec - DEBUG - putting job #1324 in the queue, qsize=2
2014-12-08 13:33:14,470 - gensim.models.word2vec - DEBUG - putting job #1325 in the queue, qsize=2
2014-12-08 13:33:14,480 - gensim.models.word2vec - DEBUG - putting job #1326 in the queue, qsize=2
2014-12-08 13:33:14,492 - gensim.models.word2vec - DEBUG - putting job #1327 in the queue, qsize=2
2014-12-08 13:33:14,503 - gensim.models.word2vec - DEBUG - putting job #1328 in the queue, qsize=2
2014-12-08 13:33:14,515 - gensim.models.word2vec - DEBUG - putting job #1329 in the queue, qsize=2
2014-12-08 13:33:14,525 - gensim.models.word2vec - DEBUG - putting job #1330 in the queue, qsize=2
2014-12-08 13:33:14,535 - gensim.models.word2vec - DEBUG - putting job #1331 in the queue, qsize=2
2014-12-08 13:33:14,546 - gensim.models.word2vec - DEBUG - putting job #1332 in the queue, qsize=2
2014-12-08 13:33:14,560 - gensim.models.word2vec - DEBUG - putting job #1333 in the queue, qsize=2
2014-12-08 13:33:14,572 - gensim.models.word2vec - DEBUG - putting job #1334 in the queue, qsize=2
2014-12-08 13:33:14,582 - gensim.models.word2vec - DEBUG - putting job #1335 in the queue, qsize=2
2014-12-08 13:33:14,595 - gensim.models.word2vec - DEBUG - putting job #1336 in the queue, qsize=2
2014-12-08 13:33:14,607 - gensim.models.word2vec - DEBUG - putting job #1337 in the queue, qsize=2
2014-12-08 13:33:14,617 - gensim.models.word2vec - DEBUG - putting job #1338 in the queue, qsize=2
2014-12-08 13:33:14,628 - gensim.models.word2vec - DEBUG - putting job #1339 in the queue, qsize=2
2014-12-08 13:33:14,638 - gensim.models.word2vec - DEBUG - putting job #1340 in the queue, qsize=2
2014-12-08 13:33:14,649 - gensim.models.word2vec - DEBUG - putting job #1341 in the queue, qsize=2
2014-12-08 13:33:14,661 - gensim.models.word2vec - DEBUG - putting job #1342 in the queue, qsize=2
2014-12-08 13:33:14,672 - gensim.models.word2vec - DEBUG - putting job #1343 in the queue, qsize=2
2014-12-08 13:33:14,684 - gensim.models.word2vec - DEBUG - putting job #1344 in the queue, qsize=2
2014-12-08 13:33:14,695 - gensim.models.word2vec - DEBUG - putting job #1345 in the queue, qsize=2
2014-12-08 13:33:14,706 - gensim.models.word2vec - DEBUG - putting job #1346 in the queue, qsize=2
2014-12-08 13:33:14,716 - gensim.models.word2vec - DEBUG - putting job #1347 in the queue, qsize=2
2014-12-08 13:33:14,726 - gensim.models.word2vec - DEBUG - putting job #1348 in the queue, qsize=2
2014-12-08 13:33:14,736 - gensim.models.word2vec - DEBUG - putting job #1349 in the queue, qsize=2
2014-12-08 13:33:14,746 - gensim.models.word2vec - DEBUG - putting job #1350 in the queue, qsize=2
2014-12-08 13:33:14,756 - gensim.models.word2vec - DEBUG - putting job #1351 in the queue, qsize=2
2014-12-08 13:33:14,768 - gensim.models.word2vec - DEBUG - putting job #1352 in the queue, qsize=2
2014-12-08 13:33:14,781 - gensim.models.word2vec - DEBUG - putting job #1353 in the queue, qsize=2
2014-12-08 13:33:14,793 - gensim.models.word2vec - DEBUG - putting job #1354 in the queue, qsize=2
2014-12-08 13:33:14,804 - gensim.models.word2vec - DEBUG - putting job #1355 in the queue, qsize=2
2014-12-08 13:33:14,817 - gensim.models.word2vec - DEBUG - putting job #1356 in the queue, qsize=2
2014-12-08 13:33:14,827 - gensim.models.word2vec - DEBUG - putting job #1357 in the queue, qsize=2
2014-12-08 13:33:14,837 - gensim.models.word2vec - DEBUG - putting job #1358 in the queue, qsize=2
2014-12-08 13:33:14,849 - gensim.models.word2vec - DEBUG - putting job #1359 in the queue, qsize=2
2014-12-08 13:33:14,860 - gensim.models.word2vec - DEBUG - putting job #1360 in the queue, qsize=2
2014-12-08 13:33:14,871 - gensim.models.word2vec - DEBUG - putting job #1361 in the queue, qsize=2
2014-12-08 13:33:14,884 - gensim.models.word2vec - DEBUG - putting job #1362 in the queue, qsize=2
